1,tampines avenue 5 (block 858),1.354336,103.937941,1,-1,122,130527,5
4,tampines avenue 5 (block 860),1.355432,103.937808,1,-1,122,130527,5
1,tampines avenue 5 (block 860b),1.3554208,103.9371195,1,-1,122,130527,5
5,tampines avenue 5 (block 861),1.3551178,103.937242,1,-1,122,130527,5
1,tampines avenue 5 (block 861a),1.354666,103.937225,1,-1,122,130527,5
2,tampines avenue 8,1.352493,103.930397,1,-1,122,130527,5
1,tampines avenue 8 (block 878),1.35219,103.931279,1,-1,122,130527,5
1,tampines street 71 (block 707),1.357635,103.936851,1,-1,122,130527,5
2,tampines street 71 (block 724),1.356875,103.934915,1,-1,122,130527,5
2,tampines street 71 (block 725),1.357033,103.935196,1,-1,122,130527,5
3,tampines street 71 (block 731),1.357084,103.934096,1,-1,122,130527,5
1,tampines street 71 (block 732),1.357505,103.934306,1,-1,122,130527,5
1,tampines street 71 (block 734),1.3581962,103.9344384,1,-1,122,130527,5
1,tampines street 82 (block 830),1.350165,103.934779,1,-1,122,130527,5
1,tampines street 82 (block 832),1.350182,103.935295,1,-1,122,130527,5
2,tampines street 82 (block 836),1.350518,103.935199,1,-1,122,130527,5
3,tampines street 82 (block 842),1.351708,103.935857,1,-1,122,130527,5
1,tampines street 82 (block 842b),1.351145,103.936991,1,-1,122,130527,5
4,tampines street 82 (block 842c),1.351598,103.93696,1,-1,122,130527,5
1,tampines street 82 (block 842g),1.352196,103.937262,1,-1,122,130527,5
1,tampines street 82 (block 843),1.3516113,103.9365728,1,-1,122,130527,5
3,tampines street 82 (block 856),1.353393,103.936561,1,-1,122,130527,5
5,tampines street 82 (block 856b),1.353138,103.9379173,1,-1,122,130527,5
2,tampines street 82 (block 856d),1.3521559,103.9387193,1,-1,122,130527,5
2,tampines street 82 (block 856e),1.3530398,103.9386848,1,-1,122,130527,5
4,tampines street 82 (block 856f),1.352973,103.938309,1,-1,122,130527,5
4,tampines street 83 (block 833),1.350714,103.934012,1,-1,122,130527,5
1,tampines street 83 (block 835),1.35116,103.933929,1,-1,122,130527,5
2,tampines street 83 (block 839),1.351261,103.934284,1,-1,122,130527,5
3,tampines street 83 (block 841),1.3516459,103.9343167,1,-1,122,130527,5
2,tampines street 83 (block 849),1.352896,103.935495,1,-1,122,130527,5
8,tampines street 83 (block 851),1.352923,103.934837,1,-1,122,130527,5
16,tampines street 83 (block 855),1.353541,103.9352509,1,-1,122,130527,5
1,tampines street 83 (block 857),1.354322,103.935746,1,-1,122,130527,5
3,tampines street 83 (block 857a),1.354308,103.93513,1,-1,122,130527,5
1,tampines street 83 (block 857b),1.354309,103.93664,1,-1,122,130527,5
6,tampines street 83 (block 862),1.354646,103.936464,1,-1,122,130527,5
2,tampines street 83 (block 862a),1.3551027,103.9364328,1,-1,122,130527,5
1,tampines street 83 (block 863a),1.3554289,103.93659,1,-1,122,130527,5
1,tampines street 83 (block 863b),1.355424,103.935123,1,-1,122,130527,5
1,tampines street 83 (block 864),1.355039,103.935664,1,-1,122,130527,5
4,tampines street 83 (block 864a),1.3546609,103.935647,1,-1,122,130527,5
1,tampines street 83 (block 867a),1.355649,103.933757,1,-1,122,130527,5
1,tampines street 83 (block 885),1.351142,103.932848,1,-1,122,130527,5
2,tampines street 84 (block 871),1.354413,103.932566,1,-1,122,130527,5
1,tampines street 84 (block 871a),1.354373,103.931773,1,-1,122,130527,5
1,tampines street 84 (block 872),1.3541859,103.932314,1,-1,122,130527,5
2,tampines street 84 (block 874),1.353675,103.931932,1,-1,122,130527,5
2,tampines street 84 (block 882),1.352018,103.933357,1,-1,122,130527,5
1,tampines street 84 (block 883),1.351921,103.932892,1,-1,122,130527,5
1,yishun avenue 6 (block 283),1.43944,103.838945,2,-1,81,130527,5
3,yishun avenue 6 (block 286),1.440141,103.8386244,2,-1,81,130527,5
4,yishun avenue 6 (block 288),1.439977,103.837548,2,-1,81,130527,5
3,yishun avenue 9 (block 245),1.4345701,103.8419256,2,-1,81,130527,5
3,yishun avenue 9 (block 246),1.435048,103.8424393,2,-1,81,130527,5
2,yishun avenue 9 (block 247),1.4351045,103.8420234,2,-1,81,130527,5
3,yishun avenue 9 (block 248),1.435696,103.8423094,2,-1,81,130527,5
5,yishun avenue 9 (block 249),1.4353686,103.8417983,2,-1,81,130527,5
6,yishun avenue 9 (block 250),1.4355931,103.8416836,2,-1,81,130527,5
